Index,title,Description,tag_list,Start Date,start Time,End Time,End Date,Durations,Online Event?,locations,website,ticket,img_src,Link to page
0,ICC New York Conference on International Arbitration,"This year, the 16th ICC New York conference will take place during Paris Arbitration Week (PAW). So take a virtual trip from Paris to New York and join us for some thought-provoking discussions about the latest North American arbitration trends.The conference will feature regional experts, as well as representatives from the ICC International Court of Arbitration, to engage with professionals wanting to keep pace with the ever-changing landscape.Participants should also take advantage of the ICC Institute Advanced Level Training on Assessment of Damages by Arbitrators, which is set to be held from 20-21 September. The programme will provide participants with practical insight, as well as the opportunity to discuss case scenarios in small interactive working groups.","['Networking', 'Online']",22-Sep-21,15:00,NO,No,No,YES,No location,https://2go.iccwbo.org/icc-new-york-conference-on-international-arbitration.html,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/217856831_10159793384407577_1088727021476233611_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=b386c4&_nc_ohc=aLaOPerGFUIAX_Ya3-N&_nc_ht=scontent.fdel11-2.fna&oh=d4402530cee873b428eb45e48ba8d867&oe=619EC5E9,https://www.facebook.com/events/562779238194193/
0,Tackling The New York City Marathon...Piece By Piece,"We are tackling the 2021 NYC Marathon Piece By Piece to show that as a team we can do together what might be a little harder to do alone.  39 Team Members, two thirds of a mile each.",['Online'],07-Nov-21,07:00,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x395/246786499_10227229613549788_4010624224450318692_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=b386c4&_nc_ohc=TF2e-AheJ8UAX_6aq6E&_nc_ht=scontent.fdel11-2.fna&oh=3ae24f66a6c131bd4c22fed998ce61bf&oe=61A05E71,https://www.facebook.com/events/407389487586141/
0,NYNOG - New York Network Operators Group's Event,No Description given ,[],23-Sep-21,17:00,20:00,NO,NO,YES,No location,https://nynogsummersocial.splashthat.com/?mc_cid=df9336a439&mc_eid=cfb58f5afd,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/241769707_4900570019972322_1188523382620600141_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=b386c4&_nc_ohc=2VDNR_Om8X8AX_FSjUm&_nc_ht=scontent.fdel11-1.fna&oh=4d30c317a08284f0065a0b2a4c7cbba0&oe=619E7551,https://www.facebook.com/events/212510237598123/
0,Infinity Mirrors Exhibit - New York City,"Info - http://www.artnet.com/galleries/david-zwirner/yayoi-kusama-1/David Zwirner is pleased to present two major concurrent exhibitions of recent work by Yayoi Kusama on view across three gallery spaces in New York: Festival of Life at 525 and 533 West 19th Street in Chelsea and Infinity Nets at the recently opened space on 34 East 69th Street on the Upper East Side. The exhibitions will feature sixty-six paintings from her iconic My Eternal Soul series, new large-scale flower sculptures, a polka-dotted environment, and two Infinity Mirror Rooms in the Chelsea locations, and a selection of new Infinity Nets paintings uptown. Like The NYC Daily Event List and Visit www.NYCDailyEvents.com for more upcoming events!",[],30-Nov-23,11:00,17:00,13-Dec-23,Yes,"New York, New York","New York, New York",No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t31.18172-8/s526x296/23331266_854812528023172_3765798892012107214_o.jpg?_nc_cat=103&ccb=1-5&_nc_sid=b386c4&_nc_ohc=hGYzUXO-WN4AX8jxVRu&_nc_ht=scontent.fdel11-2.fna&oh=380eae45b9bb3e223f0acd3345446b2f&oe=61BE46C5,https://www.facebook.com/events/1561863263879037/
0,YoZouk New York Congress,"Bringing together our incredible community in the heart of the East Coast.   The global pandemic may have slowed us, but can't stop the heart of this community.  We look forward to seeing you in 2022 to celebrate together as one!▄▄▄▄ SCHEDULE ▄▄▄★ PreParty: Apr 1, 2021★ New York Zouk Congress: Apr 1 - 4, 2022▄▄▄▄ ARTIST ▄▄▄▄★ Mark & Melissa (Brazil) First time in USA★ Wacko & Masha (Brazil/Russia) First time in USA★ DJ Amigo (Russia) First time east coast & NYC ★ Lucas & Bruna (Brazil) USA Partnership Debut★ RIck & Larissa (Brazil)★ Paulo & Liusa (Brazil)★ Charles Espinoza (Brazil & NYC)★ Emma Housner (LA & NYC)★ Christina Montoya (LA)★ Ashley (District Zouk)★ Alanna & Tiffany (PhilaZouk)★ Brad Meccia (Knoxville)★ DJ Sasha (SF/NYC)★ DJ Just Jacob (Chicago)★ DJ Chuky (DC)★ Kyle Mikami (LA)★ Natalia Pcholkina (DC)★ Terrisa Widener (DC)★ Maya (Virginia Beach)and more, see website for updates!Facebook allows limited event updates, for following artist phases and updated info check our official site:★ www.nyzouk.com▄▄▄▄  FEATURES ▄▄▄★ International Instructors first time in USA!★ Everything in one venue!★ Zouk16 Tour Grand Finals $1,000 USD Prize★ Urban Zouk Track & Brazilian Zouk★ Step outside and you're in Times Square!★ Activities 24-7★ Pre & After parties at NY Zouk Hotspots!★ Easy for International Attendees★ Teacher Training Program★ Master Classes▄▄▄▄ ZOUK16  ▄▄▄▄★ Zouk16 Tournament FinalsAfter touring so many great Zouk festivals, the tour finalist have a chance to compete in a crazy fun finals where the winners take home $1,000 USD cash and additional prizes!  If you were one of the top 4 couples in a Zouk16 you qualify! If you didn't you have one final chance in New York! We will host a Zouk16 Jack and Jill regional right before finals for a last chance! See our official zouk16 stars list below that already made it to finals!Tournament Chair: Niko Salgado★ Los Angeles (LADFF)Toshihiko HonkuraJessica GuadianJustin DulayAngelina EscobarMichael CimperMarissa RiveraMocha NavidDarya Ives★ Mexico (ZoukMX)Val Weiyu WangRenato RamalhoWesley OlsonNatasha Terekhina FullNelly Caldeira4th place couple★ Chicago (Future Zouk)Brad MecciaBrenna JoyDan YamamotoNicole GonzalezWesley OlsonJesse PearsonJoshua HernandezMinjie Lu★ Los Angeles (LAZM)Shubhdeep KochharJulie MengRinaldo MeloShulin JiaIndika JayCassie CollinsCarlos Henrique PereiraJeremy Hale★ AustinIago F. PinhoKunj ShethAllison ElizabethRaoni BonançaJuan Galvan-VegaStephanie Vial NeresNhat HoAnne Goodwin★ Mexico (ZoukMX 18)Julissa JuWalter Fernandes FullNatasha Terekhina FullIan AbasoloAnna RussaChristina MontoyaChanel MayRenato Ramalho★ Chicago (Future Zouk 18)Jon MalaveYuan TsingJeramie ReevesApril DawnHaley TillerRaj Mukherjee4th place followParker Amsel★ Los Angeles  (LAZM 2018)Justin DulayCarlos Henrrique PereiraNatalia BonafinElena RovitoTom Kid-Shabbat LevMegan ElizabethAbe HerreraKimberly Loo★ DC (Zouk Heat) 2018Monique Rue SparksAnthony FraserBuddy ValdezBrenda ZetinoArber MasatiKaren NesloMimi La MariposaJennifer Prillaman▄▄▄▄ CONTACT ▄▄▄Charles EspinozaJoe Sandoval",['Dance'],01-Apr-22,21:00,08:00,04-Apr-22,Yes,"New York, New York","New York, New York",No website link,nyzouk.eventbrite.com,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/s526x296/83442803_896284550888731_8544088225591853056_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=b386c4&_nc_ohc=SrAKNHouR1YAX8xexs4&_nc_ht=scontent.fdel11-2.fna&oh=2107628db7bc0d14e9d6c9b2ed5bcabc&oe=61C1DE40,https://www.facebook.com/events/325474501577290/
0,The Killers | New York City,"The Killers Announce New Album Imploding the Mirage, Massive World Tour",['Music'],01-Oct-21,16:00,19:00,NO,NO,"New York, New York","New York, New York",No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/s526x296/89778887_502041963815478_3418968596691288064_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=b386c4&_nc_ohc=ZJ0X5yUJoUoAX8DwTLJ&_nc_ht=scontent.fdel11-2.fna&oh=5166a65ffdaaa7d69e7f88f6b9fc4a04&oe=61BE2F14,https://www.facebook.com/events/515757489126212/
0,TCS New York City Marathon 2020 / 2021 (NYC),Celebrate the 50th Anniversary of the New York City Marathon by running all 5 boroughs!,"['Sports', 'Online']",07-Nov-21,08:03,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t1.6435-9/s526x296/194711219_106579324974060_5761128853009915326_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=EL5el7xxXJcAX9sxXIi&_nc_ht=scontent.faip1-1.fna&oh=f052a4c9c3d4c5c6893e151f0694ed22&oe=61C1456F,https://www.facebook.com/events/554762232181616/
0,Suffolk County Hearing - New York State Independent Redistricting Commission,Join the New York State Independent Redistricting Commission for its public hearing in Suffolk County. Register and learn more at www.nyirc.gov,"['Causes', 'Online']",23-Nov-21,13:00,NO,No,No,YES,Online eventhttp://www.nyirc.gov/,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/245948911_161506089531037_6148998039168561606_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=b386c4&_nc_ohc=RaR2b23NP_MAX9_-QcT&_nc_ht=scontent.fdel11-2.fna&oh=64b0cd1c82f20d0b1daa3d7e80224954&oe=61A06016,https://www.facebook.com/events/3026229670976767/
0,New York – Monday Upstate New York Chapter,"Come and join our online Zoom networking event! We hope to see you there among other like-minded, and positive entrepreneurs that are ready to boost their own business and help others as well! We can't wait to see you there. Join us in the Main Zoom room. wwww.zoom.com Meeting code 3782074810To see a full list of meetings or to learn more about SEVEN Networking please visit our website athttps://www.s-e-v-e-n.org/ ","['Networking', 'Online']",16-Aug-21,13:00,14:15,NO,NO,YES,No location,https://zoom.us/j/3782074810,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s526x296/237034187_4242380582511865_1190787992761189133_n.png?_nc_cat=101&ccb=1-5&_nc_sid=b386c4&_nc_ohc=zlqvdfZ2mN4AX978TF_&_nc_ht=scontent.fdel11-1.fna&oh=47d06c095a9120d4f12515deda28b599&oe=619EB11A,https://www.facebook.com/events/362218368775175/
0,New York Botanical Garden - Spooky Pumpkin Nights Party,"Get Your Tickets Here - https://tracking.goldstar.com/aff_c?offer_id=59&aff_id=4325&aff_sub=162658&aff_sub4=spooky-pumpkin-nights-tickets&aff_sub5=newarkGet dressed in your favorite costume -- be it ghastly or glittery -- then grab a flashlight and set out on a nighttime adventure to explore the Spooky Pumpkin Garden's scarecrow and pumpkin displays that are popping up all around the New York Botanical Garden this Halloween season. You can also visit the Whole Foods Market Trick-or-Treat Trail to decorate a bag and collect wholesome goodies. Other frightfully fun activities include gourd decorating, mingling with larger-than-life skeletons and costumed characters, and listening out for critters of the night.Like The NYC Daily Event List for more upcoming events.Subscribe to our email list at www.NYCDailyEvents.com for Free weekly email updates of events, concerts, festivals, and things to do in NYC!",['Other'],26-Oct-23,18:30,18:03,27-Oct-23,Yes,"New York, New York","New York, New York",No website link,tracking.goldstar.com/aff_c,https://scontent.fdel11-1.fna.fbcdn.net/v/t1.6435-9/p526x296/43098165_1311352105673094_5411786482337710080_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=b386c4&_nc_ohc=l5rPcoFpWWIAX-Hjrzd&_nc_ht=scontent.fdel11-1.fna&oh=a58c8d78743195c7f937b62799f75742&oe=61C019A9,https://www.facebook.com/events/297723144290508/
0,Kansas City Chiefs v New York Giants,"Sale Dates and Times:Public Onsale : Thu, 13 May 2021 at 12:00 PMJackson County Presale : Thu, 13 May 2021 at 08:00 AMSTM Single Game Presale : Thu, 13 May 2021 at 11:00 AMResale Onsale : Mon, 10 May 2021 at 10:45 AM","['Sports', 'Online']",02-Nov-21,06:01,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/p526x296/245602914_299325255196251_9107709708565547419_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=b386c4&_nc_ohc=1pjjwWfILuwAX-u-Qth&_nc_ht=scontent.faip1-1.fna&oh=12fb29a239737679e908610ddfd7f2d8&oe=61A03639,https://www.facebook.com/events/591276742197526/
0,Free Days at The New York Aquarium,All ages welcome!3 pm-closing (pay what you wish)For more information visit: https://nyaquarium.com/visitor-infoLike The NYC Daily Event List and Visit & Bookmark www.NYCDailyEvents.com for more upcoming events!,"['Art', 'Child-friendly', 'Free admission']",16-Apr-24,15:00,16:03,26-Apr-24,Yes,"New York, New York","New York, New York",No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t1.6435-9/54257378_835217773501285_2124594199616552960_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=b386c4&_nc_ohc=5DJnXvpQHO8AX_Iqodg&_nc_ht=scontent.fdel11-1.fna&oh=c795c496c002e5a11b49b8888d8a67a6&oe=61C1BBF4,https://www.facebook.com/events/1929317737195345/
0,Free Days at The New York Hall of Science,Looking for a great FREE / Affordable Date Spot? Check out The New York Hall of Science on Fridays and Sundays!,"['Art', 'Online']",05-Mar-22,14:00,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/p526x296/253164091_130420472704141_4584078137171437455_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=SXyWINJVGfQAX8izwgA&_nc_ht=scontent.faip1-1.fna&oh=aff226b45d65414e3a27990053d42490&oe=619EAB81,https://www.facebook.com/events/1045736762856332/
0,L'ARCHITECTURE XXL DE NEW YORK,"Venez découvrir l'histoire de New York depuis sa création par des migrants venus d’Europe.Visitez New-York autrement avec cet e-café culturel et interactif présenté par Alex, guide architecte.  Plongez dans l'évolution de son architecture, de la création des blocks à la construction des buildings, en passant par ses édifices emblématiques jusqu'à ses nouvelles constructions ""vertes »! Une pause évasion qui vous fera du bien ! Ce que cela vous apporte :- S’enrichir sur l‘origine de New York et ses constructions emblématiques- Mieux comprendre les évolutions de la ville et ses nouveaux quartiers- Réaliser un voyage magique à travers l'architecture de la Grosse Pomme ","['Wellness', 'Online']",08-Dec-21,19:03,20:45,NO,NO,YES,No location given,No website link,talivera.fr/activite/e-cafe-culturel/e-cafe-new-york-et-son-architecture-xxl/171,https://scontent.faip1-1.fna.fbcdn.net/v/t39.30808-6/s526x296/257779642_4537897062955578_8472810998275666646_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=pplXAsynGo4AX8x0NR_&_nc_ht=scontent.faip1-1.fna&oh=03484dd8d87e1f3a102f7bf243158255&oe=619E7C70,https://www.facebook.com/events/426707695665213/
0,The Voices of Marcelito-NewYork,No Description given ,[],04-Mar-22,18:00,NO,No,No,"New York, New York","New York, New York",No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/p526x296/89560141_2967912053229184_6058766130875465728_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=b386c4&_nc_ohc=K30hDOPCVt8AX8A1ikv&_nc_ht=scontent.fdel11-2.fna&oh=4b34aa77f572e0fe8f2e56bcba6f9a39&oe=61C10FB7,https://www.facebook.com/events/645933989515367/
0,New York Women Who Shaped The Art World,"Learn how two wealthy women artists used their influence to help establish modern art in early 20th century New York CityCan't make the live event?  No problem!  You can watch the video recording at your convenience for 2 weeks.While we take New York City's first-rate art scene for granted these days, it could have easily never existed. Had it not been for a handful of women who decided to rebel against traditional lives in the domestic sphere, NYC may not have become a center for artistic imagination. This is the story of wealthy women artists from the early 20th century who devoted their time, money, and talent to making New York one of the premier locations of fine art in the world.We highlight the journeys of two powerful women who defied the strictures set for elite women—Gertrude Vanderbilt Whitney and Florine Stettheimer. Each sparked an intellectual Salon of artists, writers, and other cultural tastemakers. Both were artists who used their money for good while contributing to the creation  of New York as a global art center.In this image-rich talk, we will learn about:- The art of these two often-overlooked women-The role of women as art salon hosts, and what exactly happened at these ground-breaking events-How Gertrude Vanderbilt Whitney helped develop a distinctive Urban Realist American voice and created an art institution-Florine Stettheimer and her innovative sisters attracting artists like Marcel Duchamp to New York, bringing European art innovation stateside, and together erasing gender norms-How the New York City art world owes a debt to rule-defying womenAnd so much more…Join us for this compelling look at how Whitney and Stettheimer flipped convention to change the art world and New York City.Speaker BioRena Tobey’s greatest passion is making art accessible, invigorating, insightful, and fun. She has taught art history at NYU's School for Professional Studies and Southern Connecticut State University. Rena provides talks for many community organizations and conducts lively, interactive tours of museum collections, now online. Just for fun, she has created Artventures!® Game--a cheeky party game on the adventures of art and art history.FAQsWhen will the Zoom invite come?The Zoom invite will be in the CONFIRMATION EMAIL from your order—IF YOU DO NOT RECEIVE IT IN YOUR CONFIRMATION EMAIL PLEASE MESSAGE US IMMEDIATELY. Subsequent to this, the Zoom invite will be sent to your email address at 48hrs, 2hrs, and 10mins before the event. PLEASE CHECK YOUR SPAM AND SOCIAL FOLDERS IF YOU DO NOT SEE THE ZOOM INVITE IN YOUR INBOX.If I can't make the live recording, can I watch the event at another time?The event will be recorded, and all ticket holders will receive a link to the recording by email the evening after the presentation, with a password to access it.  It will be available to view for 2 weeks after the live event. If you do not receive the link to the recording a couple of hours after the live event please email us—sometimes Eventbrite emails can get lost in spam/social folders.What time zone is the event scheduled in?The event is scheduled for 2pm EST (i.e. New York time). You can watch it in any time zone but please adjust to the time zone you are in.Refund policy?Refunds are available up to the start time of the event. After the start time, refunds are only available if you have been unable to access the event.","['Theatre', 'Online']",22-Jan-22,14:00,15:15,NO,NO,YES,No location given,No website link,via Eventbrite,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s526x296/250236950_3000551543527958_4167048924465346466_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=b386c4&_nc_ohc=duBCtZFoGaMAX8rd_r8&_nc_ht=scontent.fdel11-1.fna&oh=7768821617cc39fd6b4f01cd5420eefc&oe=619F8383,https://www.facebook.com/events/2239462449685644/
0,New York Life Career Event,"You and a guest are invited to join me on Wed., Sept. 22 7:30 pm EST for a Career Q&A with New York Life Agents and Recruiters who will share their personal stories about how they launched their business and built a successful practice.Your Next Steps1.	Register for this event and share with your social networks: a.	Click on this link: https://nylife.zoom.us/webinar/register/WN_m5qnXRRVRB2vbaAE-l2AVw b.	Complete required information and enter your ACF2ID as the registration codec.	Use the Social Sharing buttons on the event registration page to post on your social media sites 2.	Forward this invite to anyone who might benefit from attending. 3.	Provide your ACF2ID to all invitees as the Registration Code so we can accurately associate/credit you with your attendees. Let me know if you have any questions and I’m looking forward to a great event!Best,Deb BubisDirector of RecruitingNew York Life420 Lexington Avenue, 15th floorNew York, NY 10170215-808-7381dabubis@newyorklife.com",['Online'],22-Sep-21,19:03,20:30,NO,NO,YES,No location,https://nylife.zoom.us/webinar/register/WN_m5qnXRRVRB2vbaAE-l2AVw,No ticket info,NO Image Url ,https://www.facebook.com/events/203108051754038/
0,Valentine's Weekend at New York Botanical Garden,"Get Your Tickets Here - https://tracking.goldstar.com/aff_c?offer_id=59&aff_id=4325&aff_sub=94587&aff_sub4=wild-medicine-in-the-tropics-valentines-weekend-tickets&aff_sub5=new-yorkDark chocolate, love poems, romantic movies and one-of-a-kind tours of nature's greatest aphrodisiacs: it's all part of the frisky Valentine's Weekend fun when you treat yourself and your sweetie to an afternoon of Wild Medicine in the Tropics at New York Botanical Garden. The exhibit is sprawling with flirty fun facts, and the guides in the Enid A. Haupt Conservatory can answer all your burning questions about the romantic qualities of some of the world's most potent plant-based aphrodisiacs. As you roam, you can indulge in a special tasting with expert chocolatier Roni Sue, catch a special screening of a romantic film classic, and even have your own personal love poem written by a professional poet to remember this special day.Like The NYC Daily Event List and Visit www.NYCDailyEvents.com for upcoming events!","['Food', 'Free admission']",11-Feb-24,10:00,17:00,NO,NO,"New York, New York","New York, New York",No website link,tracking.goldstar.com/aff_c,https://scontent.faip1-1.fna.fbcdn.net/v/t1.18169-9/s526x296/26805231_891526701018421_267514173301460271_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=M82Ne6z8tA0AX-9sqe0&_nc_ht=scontent.faip1-1.fna&oh=84a40f11522e5efbfdde7e089860c391&oe=61BFF007,https://www.facebook.com/events/473365579708867/
0,Valentine's Weekend at New York Botanical Garden,"Get Your Tickets Here - https://tracking.goldstar.com/aff_c?offer_id=59&aff_id=4325&aff_sub=94587&aff_sub4=wild-medicine-in-the-tropics-valentines-weekend-tickets&aff_sub5=new-yorkDark chocolate, love poems, romantic movies and one-of-a-kind tours of nature's greatest aphrodisiacs: it's all part of the frisky Valentine's Weekend fun when you treat yourself and your sweetie to an afternoon of Wild Medicine in the Tropics at New York Botanical Garden. The exhibit is sprawling with flirty fun facts, and the guides in the Enid A. Haupt Conservatory can answer all your burning questions about the romantic qualities of some of the world's most potent plant-based aphrodisiacs. As you roam, you can indulge in a special tasting with expert chocolatier Roni Sue, catch a special screening of a romantic film classic, and even have your own personal love poem written by a professional poet to remember this special day.Like The NYC Daily Event List and Visit www.NYCDailyEvents.com for upcoming events!","['Food', 'Free admission']",11-Feb-24,10:00,17:00,NO,NO,"New York, New York","New York, New York",No website link,tracking.goldstar.com/aff_c,https://scontent.faip1-1.fna.fbcdn.net/v/t1.18169-9/s526x296/19554611_1691927804160611_2565887148578640916_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=jnzxShGBZYoAX96C-oO&_nc_ht=scontent.faip1-1.fna&oh=4235643aa7445b75b33dbf6d599e8322&oe=61BEE786,https://www.facebook.com/events/1559669337435684/
0,TCS New York City Marathon 2020 / 2021 (NYC),Celebrate the 50th Anniversary of the New York City Marathon by running all 5 boroughs!,"['Sports', 'Online']",07-Nov-21,05:03,20:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.faip1-1.fna.fbcdn.net/v/t1.6435-9/s526x296/186286077_103149288630451_2494734440338669397_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=b386c4&_nc_ohc=iFv3tcCvfPAAX-w-4dO&_nc_ht=scontent.faip1-1.fna&oh=f1597045ad6509fd00bd0a9cffe6e11e&oe=61C0A6EF,https://www.facebook.com/events/480260646426041/
0,New York by night,"Stage gratuito, cena e allenamento con la scuola Passi da Sballo.Green pass e prenotazione obbligatoria entro sabato ore 15,00","['Dance', 'Online']",02-Oct-21,19:00,23:45,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s851x315/243191016_4466685120118226_538006991504118490_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=b386c4&_nc_ohc=5qjfhrC-N_wAX9sgCEo&_nc_ht=scontent.fdel11-1.fna&oh=855ac2003b0f5041d1573d1bd6a694ba&oe=619EF45D,https://www.facebook.com/events/1708661506009543/
0,Valentine's Weekend at New York Botanical Garden,"Get Your Free Tickets Here - https://tracking.goldstar.com/aff_c?offer_id=59&aff_id=4325&aff_sub=94587&aff_sub4=valentines-weekend-at-ny-botanical-gardens-tickets&aff_sub5=new-yorkDark chocolate, love poems, romantic movies and one-of-a-kind tours of nature's greatest aphrodisiacs: it's all part of the frisky Valentine's Weekend fun when you treat yourself and your sweetie to an afternoon of at the New York Botanical Garden. The exhibit is sprawling with flirty fun facts, and the guides in the Enid A. Haupt Conservatory can answer all your burning questions about the romantic qualities of some of the world's most potent plant-based aphrodisiacs. As you roam, you'll also learn about floral love languages, love potion folklore and create some DIY paper flowers and cards -- and that's only part one of the massive list of events and activities that the garden has planned for you.Like The NYC Daily Event List for more upcoming events!",[],11-Feb-24,10:00,10:00,12-Feb-24,Yes,"New York, New York","New York, New York",No website link,tracking.goldstar.com/aff_c,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.18169-9/s526x296/26991846_1781769881898500_6345402870521269274_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=b386c4&_nc_ohc=iY8k1Elc5SwAX_qJaaS&_nc_ht=scontent.fdel11-2.fna&oh=1b683ec6de8170678bd1fd86c4e3f22a&oe=61C02DB5,https://www.facebook.com/events/194946761087642/
0,Artexpo New York 2020 - (Limited COMP Tickets),"Get Your Tickets Here - https://tracking.goldstar.com/aff_c?offer_id=59&aff_id=4325&aff_sub=195471&aff_sub4=artexpo-new-york-2020-tickets&aff_sub5=new-yorkArtexpo New York 2020Artexpo New York | [SOLO] | [FOTO SOLO] 2020Pier 94 (New York, NY)ARTEXPO NEW YORK | [SOLO] | [FOTO SOLO]APRIL 23–26, 2020PIER 94 | NYC Each year thousands of art industry insiders flock to Artexpo New York in search of the art and artists that will shape trends in galleries worldwide. Hosting more than 35,000 avid art enthusiasts annually, we’re also the largest international gathering of qualified fine art trade buyers—including gallery owners and managers, art dealers, interior designers, architects, project managers, corporate art buyers and art & framing retailers. THREE SHOWS IN ONE VENUE For 2020, Artexpo New York will take place Thursday through Sunday, April 23–26. We’re looking forward to a great show and anticipating a huge crowd as always. Artexpo New York 2020 will be held at Pier 94, in conjunction with [SOLO], and [FOTO SOLO]. We look forward to hosting you for a weekend of fine art, design and events! Browse thousands of innovative new works of art and enjoy state-of-the-art education seminars, parties, live entertainment and other events. Trade attendees must bring the following identification to Artexpo New York: • Personalized business card (with company and employee name)• Photo ID TRADE DAY Thursday, April 23: 12PM – 7PM – (Trade Only) Trade First Preview Reception: 5PM – 7PM (Trade Only) GENERAL PUBLIC & ART COLLECTOR DAYS Friday, April 24: 10AM – 8PM – (Trade & Public Welcome) Opening Night Preview Reception: 4pm – 8pm (Trade & Public Welcome) Saturday, April 25: 11AM – 7PM (Trade & Public Welcome) Sunday, April 26: 11AM – 6PM (Trade & Public Welcome) Important: In the case of event dates and/or hours change, we will make every effort to inform ticket holders. In order to ensure you have the most up-to-date information, please subscribe to our fair newsletter. SHOW ADDRESSPier 94711 12th Ave (55th Street & the West Side Highway)New York, NY 10019-5399 AENY Facebook: www.facebook.com/artexponewyork AENY on Twitter: www.twitter.com/artexponewyork AENY on Instagram: www.instagram.com/artexponewyork AENY: www.artexponewyork.comApril 23-26, 2020 | COMP - $22.50Like The NYC Daily Event List for more upcoming events!",['Art'],30-Mar-22,12:00,18:00,NO,NO,"New York, New York","New York, New York",No website link,tracking.goldstar.com/aff_c,https://scontent.faip1-1.fna.fbcdn.net/v/t1.6435-9/p526x296/79511778_1011700832528254_72148582920093696_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=jz1V6JfhMJcAX8uuyrq&_nc_ht=scontent.faip1-1.fna&oh=9fe98e69c3d4e3b52d62ae95651e5c71&oe=61C180C3,https://www.facebook.com/events/1775390369264801/
0,ALA - JAZA EN NEW YORK CITY,ALA - JAZA EN NEW YORK CITY,"['Music', 'Online']",03-Sep-21,21:00,NO,No,No,YES,No location,https://www.tickeri.com/events/60da040001bf8800048f0414/ala---jaza-en-new-york-city,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s600x600/234024342_4139110429491896_5777524343400542296_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=b386c4&_nc_ohc=tFUqHpXQ3FkAX8W2BIm&_nc_ht=scontent.fdel11-2.fna&oh=1658ad096681343273668bf8611eb7c8&oe=619FE04B,https://www.facebook.com/events/788725498474549/
