Index,title,Description,tag_list,Start Date,start Time,End Time,End Date,Durations,Online Event?,locations,website,ticket,img_src,Link to page
0,"The Revivalists • New York, NY","Please be advised that The Revivalists performance originally scheduled to take place at Radio City Music Hall on Saturday, March 21, 2020 that was postponed to Wednesday, September 30, 2020 has now been rescheduled to Saturday, September 11, 2021.Your tickets will be valid for the rescheduled date and will not need to be exchanged.If you cannot commit to the rescheduled show date and you purchased your tickets through Ticketmaster, visit your Ticketmaster account page. If you purchased your tickets through the Radio City Music Hall Box Office, please call our Guest Relations department at 212-465-6225. ","['Music', 'Online', 'Concert']",01-Apr-22,20:00,23:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/253260772_188397800135652_8503385855747606223_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=b386c4&_nc_ohc=wXRWROxYna0AX-6wJAs&_nc_ht=scontent.fdel11-2.fna&oh=02cb676a42e00359f0f6a189a4ee5bb5&oe=619F0971,https://www.facebook.com/events/194950699455789/
0,TCS New York City Marathon 2020 / 2021 (NYC),Celebrate the 50th Anniversary of the New York City Marathon by running all 5 boroughs!,['Online'],07-Nov-21,08:03,23:59,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/p235x350/144046463_199434145215174_980809018979181496_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=b386c4&_nc_ohc=zIUdE8ndx5IAX8f2OWb&_nc_ht=scontent.fdel11-2.fna&oh=047ddbe7d319a180e4fc5a43db5ac754&oe=61C141AB,https://www.facebook.com/events/163818178844337/
0,Online Baking Workshop — New York Pizza,"1. In a small bowl, dissolve yeast in warm water.2. In a large bowl, combine oil, salt, yeast mixture and 1 cup flour; beat on medium speed until smooth.3. Stir in enough remaining flour to form a soft dough (dough will be sticky).4. Turn dough onto a floured surface; knead until smooth and elastic, about 6-8 minutes.","['Food', 'Online']",15-Nov-22,17:00,20:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t1.6435-9/p235x350/181209262_108685114711393_8990316772447911441_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=b386c4&_nc_ohc=6oFLR5SYQy4AX8kISzJ&_nc_ht=scontent.fdel11-1.fna&oh=b56e3241987e21d98bc6e78cb7dded62&oe=61BE91DF,https://www.facebook.com/events/135985838545556/
0,GROOVE GUARDIANS- da New Orleans a New York passando per L.A,"I GROOVE GUARDIANS sono:Luca Pasqua- GuitarYazan Greselin-KeyboardsLorenzo Feliciati-BassMaxx Furian-DrumsQuattro fuoriclasse uniti dall’amore per il Groove in tutte le sue declinazioni. Con un repertorio che spazia da New Orleans a New York passando per L.A, i Groove Guardians si muovono tra atmosfere raffinate e brani più Funk, sempre rimanendo fedeli al loro ruolo di “guardiani del Groove”Per prenotazione +39 347 543 0118 (Paolo)Ingresso riservato ai soci CSEN (tessera 5 euro, validità annuale) + contributo artistico di 15 euro.#blackinside #musica #arte #cultura #jazz # fusion # groove #rock #","['Music', 'Online']",03-Dec-21,21:03,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/258381853_1909382485908703_2576089316082843866_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=b386c4&_nc_ohc=HdT-nndkIfAAX-RDf9s&_nc_ht=scontent.fdel11-1.fna&oh=41622fd438481f45bbb0fd4e7c011b16&oe=619E6C0F,https://www.facebook.com/events/591405638640787/
0,New York City Ballet: Balanchine & Peck,"New York City Ballet: Balanchine & PeckDavid H. Koch Theater, New York, NY","['Dance', 'Online']",14-Oct-21,19:03,22:30,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t1.6435-9/s526x395/189010758_446765849758080_6618085789675926604_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=b386c4&_nc_ohc=QcuzjuG1qqcAX_ofHII&_nc_ht=scontent.fdel11-1.fna&oh=c2cdcd5cce49ac1e7d4a57f66aa199f6&oe=61BFFCDE,https://www.facebook.com/events/515181519611819/
0,NEW YORK LIVE DIGITAL TRAVEL,"From Wall Street to 9/11 Memorial: don't miss our Live Digital Travel!Register NOW👇www.miravilius.comTHE HIGHLIGHTS OF THE TOURIn Downtown Manhattan, starting at the Bull of Wall Street, we will walk through the small streets of the original New Amsterdam to the New York Stock Exchange, next we will walk on Wall Street where we can still see the remains of the original wall built in the middle of 1600. At the end of Wall Street, we will arrive at The Trinity Church and taking Broadway, we will head north to the new World Trade Center with the 9/11 Memorial and the beautiful Oculus made by Calatrava.","['Art', 'Online']",30-Oct-21,18:00,NO,No,No,YES,No location,https://www.miravilius.live/dettaglio_livetour/new-york-from-wall-street-to-911-memorial-usa/207.php,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/249039294_2712563959037045_2160398351436881559_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=b386c4&_nc_ohc=m4Y3T6SAKpYAX94b8pA&_nc_ht=scontent.fdel11-1.fna&oh=1119394dcbe437caf07808122d960598&oe=619F1D76,https://www.facebook.com/events/1114268905980054/
0,Introduction to We The Free - new UK teams @ York / Ruislip / Northwood / Pinner / Stevenage,"We The Free (WTF) is a new animal rights organisation that is revolutionising street activism, hosting events called WTF Diamonds, created by activists coming together and holding screens that display footage from industries that exploit farmed animals. Here are the three most amazing things about WTF:1. A focus on community-building.2. Use of data and analytics to know what actions people take after we outreach them (this is amazing!)3. Professional trainings to support volunteers and organizers with vital skills.We invite you to join an upcoming call on Friday, November 19th to learn more about how you can become involved with this exciting, new project.For more information, see our website www.activism.wtf or follow us: www.instagram.com/activism.wtfwww.facebook.com/activism.wtfIf you are interested, click going to the event and we’ll see you there!*The zoom call passcode is WTF*- We The Free",['Online'],19-Nov-21,12:00,13:00,NO,NO,YES,No location,https://us06web.zoom.us/j/82478431005?pwd=ZnF6c1NzZkhLSjg1bG9NK0k4K1hVQT09,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/s720x720/257132089_10165740342740612_3544179467952397459_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=b386c4&_nc_ohc=MyNPEYRsnFQAX_rP3fZ&_nc_ht=scontent.fdel11-1.fna&oh=ab38e09c489b02fd0e962847966e3b6f&oe=619E9B2B,https://www.facebook.com/events/201678155349631/
0,TCS New York City Marathon 2020 / 2021 (NYC),Celebrate the 50th Anniversary of the New York City Marathon by running all 5 boroughs!,"['Sports', 'Online']",07-Nov-21,05:03,20:45,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/s526x296/199750707_101011445568223_7336185362470399818_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=5JvdEJB-XeYAX8I73Js&_nc_ht=scontent.fdel11-2.fna&oh=0374624391e18527ed8c7434810b7405&oe=61BEB71F,https://www.facebook.com/events/827701968157882/
0,Free Days at The New York Hall of Science,Looking for a great FREE / Affordable Date Spot? Check out The New York Hall of Science on Fridays and Sundays!,"['Art', 'Online']",05-Mar-22,14:00,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/255597633_130136136065908_4383224386232556728_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=6Ak5fCmDaBoAX_hXOEd&_nc_ht=scontent.fdel11-2.fna&oh=4b11c6224386d0911df4ec5c98f51e0c&oe=619EE59A,https://www.facebook.com/events/956711775201196/
0,Home Buying Seminar | New York Home Buying Process,"Learn to Navigate the Home Buying Process in the Today's MarketBuying your first home can be an overwhelming and exhausting process. Where do you start? Who do you consult? At what stage do you seeking out financing?Join us for an informative session, where we'll answer all of these questions and more. Topics covered include:-Current housing market and economic conditions-How to buy a home right now (even If your credit is “not so perfect”)-Home buying process in New York-Current mortgage rates and types of funding available-Key considerations before you buy: different price points; mortgage rates; housing prices-How to make sure you’re ready for a mortgage & how much home you can afford-Inform you about the most affordable mortgage products, including down-payment and closing cost assistance programs for which you may qualify-Facilitate one-on-one counseling with out team of local area experts and/or trusted mortgage specialists that will work with your unique situation-Good Credit, Bad Credit, or No Credit - everyone is welcome!Our digital format enables you to participate and learn about the home buying process in today's market from the comfort and safety of your home. You'll be equipped to navigate the real estate markets in Queens, Nassau, Suffolk Counties and beyond.The Seminar will be hosted by John Tayeb (a Licensed Associate Real Estate Broker with Tayeb Group) and Peter Karlin (CrossCountry Mortgage). Together, we've helped hundreds of New Yorkers find their dream home. Let us guide you to yours!We will start promptly at 1 pm EST. We look forward to seeing you!Host:John Tayeb is a Licensed Associate Real Estate Broker with Tayeb Group - a boutique real estate firm serving Queens, Nassau, and Suffolk counties since 2004.(Office) 718-606-9050 | (Mobile) 917-379-6364john@thetayebgroup.comwww.thetayebgroup.com42-40 Bell Blvd, Suite 208, Bayside NY 11361Co-host:Peter Karlin, a Loan Officer with CrossCountry Mortgage.NMLS1017634(Office) 929-202-4287 | (Mobile) 917-684-6123peter.karlin@myccmortgage.comhttps://crosscountrymortgage.com/Brooklyn-NY-5601/Peter-Karlin/697 Lorimer Street, Ground Floor, Brooklyn, NY 11211",['Online'],18-Dec-21,13:00,14:30,NO,NO,YES,No location given,No website link,via Eventbrite,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/s526x296/135761293_2787058091543972_7979359669915845102_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=b386c4&_nc_ohc=SFqVPLgbcIYAX-z981T&_nc_ht=scontent.fdel11-2.fna&oh=099dc9defa2f867a1d0ec6d07d74ea03&oe=61BEAFA4,https://www.facebook.com/events/400338744529927/
0,"An Evening with Bruce Dickinson | New York, NY","Bruce Dickinson is considered one of the world’s most storied musicians. Aside from decades spent delivering high-octane performances with his larger-than-life persona in IRON MAIDEN, Bruce has lived an extraordinary off-stage existence too.A true polymath, his accomplishments include: pilot and airline captain, aviation entrepreneur, beer brewer, motivational speaker, podcaster, film scriptwriter, twice-published novelist and New York Times Top 10 best-selling author, radio presenter, TV actor, sports commentator and international fencer… to name but a few.So, there’s plenty to be entertained by, throughout the evening’s cornucopia of fascinating tales and derring-do exploits, all delivered by Bruce with characteristically infectious enthusiasm and wry wit.Split into two parts, the first section of the show sees Bruce taking a humorous and often satirical look at the world from his own very personal perspective, treating the audience to private insights into his drive and ambition, peppered with plenty of Maiden anecdotes, and a myriad of other experiences encompassing not just the giddy heights but also the extreme lows, told first-hand in his inimitable anarchic style, punctuated with photographs and sometimes even erupting into song a-capella, to illustrate a point.The final section of the evening is devoted entirely to a Q&A session, with the opportunity to pose questions on any subject whatsoever. As Bruce’s answers will all be completely improvised – the more left-field and quirky the question, the more interesting and compelling the response is likely to be!Don’t miss out on this unique opportunity to spend an up-close and personal evening with one of the world’s most captivating icons in an intimate environment, as Bruce Dickinson brings his Evening With show to the U.S. for the very first time, where you are guaranteed a highly entertaining and enjoyable night out and may even go home inspired to try something new.Tickets are $34.50, $49.50 & $59.50 | $5.50 increase day of showOn Sale Now!Tickets are available online at eTix:https://bit.ly/3nq5qFnAll ages | Reserved SeatingDoors at 6:30 PM | Show at 7:30 PM","['Music', 'Online', 'Concert']",04-Feb-22,19:03,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/252916856_225849486306922_2958575268044412694_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=b386c4&_nc_ohc=eYvBa9Q5PjsAX_37upd&_nc_ht=scontent.fdel11-1.fna&oh=6c650696ce6c104a553d30c8be4776ec&oe=619FA466,https://www.facebook.com/events/680399039611100/
0,November NewUkeNewYork Third Tuesday UK/EU Playalong (Ukulele) 6pm London Time,"FREE! We are playing together monthly. Join us at 6pm London Time. Check your time if you live somewhere affected by Daylight Saving/ Summer Time transitions in October/November!I also have a ""Second Tuesday"" Playalong Jam at 6pm EST.ZOOM INFOhttps://us02web.zoom.us/j/87235569256 Meeting ID: 872 3556 9256pss/wrd: ukuleleNumerical pss/wrd: 4625480Find your local number: https://us02web.zoom.us/u/keyiEZekA3 Find the songbooks here: https://www.patreon.com/posts/58608835More info: https://www.newukenewyork.com/2021/10/november-2021-ukulele-playalongs-and.htmlPatreon Patron Perks:Not able to join us but want to learn the songs? My Patrons at the $10+ level have access to recordings of past jams. $5+ per month Patrons will have early access to the songbook, plus a bonus song See more: https://www.patreon.com/newukenewyork",['Online'],16-Nov-21,13:00,14:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/249212457_10226603391338018_182607246766966079_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=b386c4&_nc_ohc=4YRcRi_yjDwAX8RRw2g&_nc_ht=scontent.fdel11-1.fna&oh=e217e67750bc203d16808debd7bf5d08&oe=619F3EF9,https://www.facebook.com/events/1250265972118133/
0,"Ana Gabriel  - New York,NY 2021","Ana Gabriel - NEW DATEPlease be advised that the Ana Gabriel performance scheduled to take place at Radio City Music Hall on Sunday, April 19, 2020 that was postponed to Sunday, August 30, 2020 has now been rescheduled to Sunday, March 28, 2021","['Music', 'Online']",20-Aug-21,20:00,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t1.6435-9/s526x296/181347390_1027300311132957_9000910425069336890_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=b386c4&_nc_ohc=Vj7AWOZ1JBgAX9yEVew&_nc_ht=scontent.fdel11-1.fna&oh=a5f9154d58b97701d9ffc2dbcaf72147&oe=61BE6434,https://www.facebook.com/events/181650207159492/
0,Escape from New York,Before we head off to the east coast this month we are heading back in time to the 1980s to discuss a movie set in the 1990s! Buckle up for this action packed adventure!,"['Online', 'Live video']",10-Sep-21,20:03,NO,No,No,Online with Facebook Live,Online with Facebook Live,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/241063456_823324251688257_4304962008334026275_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=b386c4&_nc_ohc=vOceLScaz0gAX91_fht&_nc_oc=AQndc44iwGFxxX1BdSkd3gjP_Pg2Hq1PRlnVOJ9MjYJl0p5MIuzdr-kPhANtQTD-Z5AzTvZ-bK4jfUT5RnGqK1Rw&_nc_ht=scontent.fdel11-1.fna&oh=79ab3b15ae00252d8fe0d01c47a8bb80&oe=619EFF24,https://www.facebook.com/events/369386644648920/
0,Western New York Snowmobile's Event,"Our club is holding our annual youth snowmobile safety course on October 23, 2021. Please contact  Erin ASAP","['Online', 'Live video']",23-Oct-21,09:00,NO,No,No,Online with Facebook Live,Online with Facebook Live,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/245061977_4319912374792902_1503923606641588640_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=b386c4&_nc_ohc=GG9KefH0v4kAX-CfYfu&_nc_ht=scontent.fdel11-2.fna&oh=24a71e9225b128871debfa73c5bae116&oe=61A00DD8,https://www.facebook.com/events/235389575298921/
0,Exploring New York City’s Stair Streets with Michael Cairl | Virtual Program,"For the past three years, our friend Michael Cairl has been recovering from a stroke that impaired his mobility and forced him to get around the city differently. As part of his recovery, Michael has been exploring the city in new ways and documenting it on his blog, On Foot, On Wheels. On foot, he has been climbing the city’s many stair streets, tackling more than 20 of them on his urban walks with friends and family. There are over 100 mapped public streets in the city that are actual staircases, most of them in the hilly sections of Upper Manhattan and the Bronx, (including the one made famous by the 2019 film Joker), but Michael’s also climbed them in Brooklyn and Queens. On this virtual program, Michael will share some of his favorite spots he has discovered, and his passion for making the city more accessible to all. While you can’t navigate these streets on wheels, Michael’s adaptive tricycle built by Adapt Ability allowed him to continue his love of cycling, and all proceeds from this program will support Adapt Ability Bikes.REGISTRATION REQUIRED. This program will be hosted online with the opportunity for participants to ask questions of the host and guest. Space is limited. Please be sure to register and you'll receive instructions for how to log in online.PRICE: Non-members $5 / Members FREETURNSTILE VIRTUAL: Join us for discussions, interviews, demos, and virtual tours on a range of topics including New York City history, manufacturing, ecology, and the working waterfront, and live demonstrations with artists, makers, museum professionals, historians, chefs, and more. Become a Turnstile Member and gain access to our live programs, members-only content and events, and our archive of 200+ past episodes.","['Causes', 'Online']",29-Nov-21,18:00,19:00,NO,NO,YES,No location,https://turnstiletours.com/exploring-new-york-citys-stair-streets-with-michael-cairl/,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/250909854_4551584754900928_1644184773721599387_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=b386c4&_nc_ohc=Y8aLbaHwdfoAX_RgVtO&_nc_ht=scontent.fdel11-1.fna&oh=a71dcbc4aec60e1dee0c3f11a00b2bd9&oe=619EA456,https://www.facebook.com/events/1005710773325642/
0,Guus Meeuwis live in New York 2021,"​Live in New York City. Guus gaat zijn jubileum onder andere met een spectaculair concert in New York vieren. Op 22 oktober 2021 staat hij op het podium van!If You Join Livestream Event, Please Stay with us!","['Music', 'Online']",23-Oct-21,06:00,09:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t1.6435-9/p526x296/190934776_108714511432876_6678535610525267527_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=-oMwFh6lUGMAX87rncB&_nc_ht=scontent.fdel11-2.fna&oh=17b102ede0f201ea5b655d8e23f1d33e&oe=61C19E1B,https://www.facebook.com/events/317703253307272/
0,Dallas AND New York City Representing,"Bringing you Dallas AND NYC fun this week!!  Mama needs some fun and amazing entertainment so join me!!!We will have Trey Birkhead from Dallas AND Kelsey Martin, Patrick Pevehouse and Ricky Pope coming to us from NYC!!  GREATNESS DELUXE!!!!  AND hoping for one more if she finds out she can!!!Watch ONLINE at www.Facebook.com/MamasPartyGP  Monday night!!","['Music', 'Online']",11-Oct-21,19:03,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/244423566_4545735588798359_5746036926613859885_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=H7JSi5mPhSgAX_nBu1M&_nc_ht=scontent.fdel11-1.fna&oh=c32452c73837b5776402695d4b84760f&oe=619F79D0,https://www.facebook.com/events/837343270294127/
0,"Invierte en New York, Estados Unidos","Te invitamos a aprovechar la oportunidad de invertir en Rochester, Nueva York, Desde $60.000 USD obteniendo hasta un 15% de rentabilidad anual.Inscríbete acá:https://zoom.us/webinar/register/WN_TZFuFpHsRCGNhFBLnesWdA¿Por qué invertir en NY?🔸️Una de las ciudades más importantes del mundo.🔸️Mayor aumento de la valorización de tú propiedad.🔸️Mayor porcentaje de renta gracias al turismo y negocios.🔸️Oportunidad de negocios e inversión sobre el resto de las ciudades americanas.No pierdas la oportunidad de invertir junto a la mejor asesoría legal. ¿Quiénes Somos?Somos una empresa del Grupo Global Abogados Consultores, Estudio jurídico con más de 10 años de experiencia en la asesoría integral de grandes y medianas empresas. Nuestro compromiso es entregar una asesoría personalizada de acuerdo con los intereses de nuestros clientes contando con el apoyo de estudios legales y contables en Estados Unidos durante todo el proceso de inversión.¿Quieres más información? CONTACTANOS WWW.INVERSIONGLOBAL.CLcontacto@inversionglobal.cl","['Networking', 'Online']",28-Oct-21,19:00,NO,No,No,YES,No location,https://zoom.us/webinar/register/WN_TZFuFpHsRCGNhFBLnesWdA,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/247454675_131169989267561_2416140195873833860_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=Udf58H30FIkAX8b_Rw6&_nc_oc=AQkiPt1uVDIALXLOklw8Fd4kpLf4N7VIuSQY9NANJhnFIlv2_A-KmnNiLz7MRV1NuGNPRUMk3-euVx3AuxRQRNTV&_nc_ht=scontent.fdel11-2.fna&oh=9a572e41004be485e5c5e2bb3b1ba7ec&oe=619FEC72,https://www.facebook.com/events/332666625292110/
0,"New York Times Bestseller, John Ferling","John Ferling will discuss his new book, Winning Independence: The Decisive Years of the Revolutionary War, 1778-1781.REGISTER AT:GCPL Adult Services and the link will be sent to you.Signed copies available from Eagle Eye Book Shop and shipping is free.   https://eagleeyebooks.com/","['Literature', 'Online']",20-Sep-21,19:00,20:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/240719619_2048080158701003_8991889738249941436_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=b386c4&_nc_ohc=p9yoSenklsEAX9uL0Zd&_nc_ht=scontent.fdel11-2.fna&oh=afc0e3a3b82ccb79e21ba39fcc8caaa3&oe=619FC0ED,https://www.facebook.com/events/986546245394717/
0,Mr Gay World New York USA Interview,Let’s Chat with Donald Graham Mr Gay World New York USA as he prepares for competition in Fort Lauderdale this week.,"['Online', 'Live video']",08-Nov-21,19:00,19:45,NO,NO,Online with Facebook Live,Online with Facebook Live,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/p526x296/255017026_10165087708466337_4896309058029666724_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=b386c4&_nc_ohc=k99bgiTFxXMAX8w5PQ0&_nc_ht=scontent.fdel11-2.fna&oh=f10583b92dde6f6d13cabbc7502aec14&oe=619FD612,https://www.facebook.com/events/868159300549740/
0,New York University Law School Information Session,"This virtual event is only open to Rice community members, including current students and alumni. Michael Ramos, Assistant Director of JD Admissions at New York University Law School, will discuss educational opportunities, admission, and financial aid as well as answer student questions.Please register to attend this virtual event no later than Thursday, November 4: https://nyu.qualtrics.com/jfe/form/SV_bww6ukuQ8HRQYR0.Please contact prelaw@rirce.edu, with any questions.","['Networking', 'Online']",09-Nov-21,13:00,14:00,NO,NO,YES,No location given,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s526x296/245695924_4720174701360574_2665191131152446536_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=b386c4&_nc_ohc=euAifKY1KNQAX8qvr42&_nc_ht=scontent.fdel11-2.fna&oh=41169b5295bb714a2c708ac7b1586632&oe=619FA10A,https://www.facebook.com/events/1056559618424623/
0,New York Life Retirement Playbook Webinar,No Description given ,[],26-Aug-21,19:00,20:00,NO,NO,YES,No location,https://nylife.zoom.us/webinar/register/WN_ziU-HMbrSgCsbKJLcK_WlA,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p526x296/239437846_351754593111084_8012895672787983295_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=W3jrtzQ0YjQAX_6Grru&_nc_ht=scontent.fdel11-1.fna&oh=58dfe81e5371c2ac9130a9d613a33e64&oe=619FAD01,https://www.facebook.com/events/3001042863509490/
0,New York 4th Show added," 3 SOLD-OUT SHOWS! I just added my 4th show!  I'm bringing my favorite Juicy Scoop guest, Chris Franjola.  Hope to see you there!buy at HeatherMcDonald.net","['Comedy', 'Online']",05-Nov-21,21:00,NO,No,No,YES,No location,https://citywinery.com/newyork/Online/mapSelect.asp?doWork%3A%3AWSmap%3A%3AloadMap=Load&createBO%3A%3AWSmap=1&BOparam%3A%3AWSmap%3A%3AloadMap%3A%3Aperformance_ids=00303B95-E069-45C5-95FA-26DF09201327,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p235x350/244714413_414459163382183_2010791038395672342_n.png?_nc_cat=104&ccb=1-5&_nc_sid=b386c4&_nc_ohc=cBWuy4CYWaYAX_ojOPM&_nc_ht=scontent.fdel11-1.fna&oh=cfb2c1a654eabf203145aef420717910&oe=619FC59C,https://www.facebook.com/events/397576811992101/
0,New York City Veterans Day Parade,The Veterans Day Parade is an annual parade produced by the United War Veterans Council in New York City.  It is the largest Veterans Day event in the United States of America.,"['Networking', 'Online', 'Live video']",11-Nov-21,11:01,14:00,NO,NO,Online with Facebook Live,Online with Facebook Live,No website link,No ticket info,https://scontent.fdel11-2.fna.fbcdn.net/v/t39.30808-6/s552x414/239345578_4888231067860273_1425757745100435578_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=b386c4&_nc_ohc=CFZFqYZ3kCoAX_9KDA2&_nc_ht=scontent.fdel11-2.fna&oh=e53d1a640c83346ccfff3f6e808fc708&oe=61A033DC,https://www.facebook.com/events/229322055765271/
0,Studying in New York,"Info Session by Shawn Slon, St. John’s University.Do you plan to study in the United States and are particularly interested in the Big Apple? With hundreds of private and public universities and colleges in New York (State and City), it is not easy to find the right fit. We will introduce why the East Coast region is an attractive destination for international students at the undergraduate and graduate levels. Frequent questions about researching study options, financing your studies, high living costs, and the student lifestyle in a metropolitan area will be answered. Location: Online via Zoom @ www.dai-tuebingen.de/study-nyc","['Causes', 'Online']",07-Oct-21,17:00,NO,No,No,YES,No location given,No website link,No ticket info,https://scontent.fdel11-1.fna.fbcdn.net/v/t39.30808-6/p403x403/241128607_10158486868573562_5856641911188409175_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=b386c4&_nc_ohc=fQAJiR6IX8MAX_rjPZw&_nc_ht=scontent.fdel11-1.fna&oh=dffaa0f7503e0b3ae09576a0438abc08&oe=619E855C,https://www.facebook.com/events/552869062704381/
